CustomerID,Gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,Contract,PaymentMethod,TechSupport,MonthlyCharges,TotalCharges,Churn
C06086,Male,0,No,No,30,DSL,One year,Electronic check,Yes,57.97,1721.55,No
C06087,Female,0,No,No,9,DSL,Month-to-month,Electronic check,Yes,60.63,529.07,No
C06088,Male,0,No,Yes,29,No,Month-to-month,Credit card (automatic),No,16.87,554.62,Yes
C06089,Female,0,No,No,23,No,Month-to-month,Bank transfer (automatic),No,34.4,763.1,No
C06090,Male,1,No,No,39,DSL,Two year,Mailed check,No,61.85,2492.84,No
C06091,Male,0,No,No,15,DSL,One year,Mailed check,No,67.46,990.12,No
C06092,Female,0,Yes,Yes,58,Fiber optic,Two year,Mailed check,No,77.04,4518.39,No
C06093,Male,0,No,Yes,14,Fiber optic,Month-to-month,Electronic check,No,100.63,1436.7,No
C06094,Female,0,No,No,1,No,Month-to-month,Credit card (automatic),No,34.32,16.73,No
C06095,Male,0,Yes,No,23,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,82.76,1924.22,No
C06096,Female,1,No,No,27,Fiber optic,Two year,Mailed check,No,70.65,1926.99,No
C06097,Male,0,Yes,Yes,23,Fiber optic,Month-to-month,Mailed check,No,101.39,2369.29,No
C06098,Female,0,No,No,9,No,Month-to-month,Credit card (automatic),Yes,15.0,99.86,No
C06099,Male,0,Yes,Yes,28,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,90.13,2563.38,No
C06100,Female,0,Yes,No,31,DSL,One year,Electronic check,No,61.03,1944.01,No
C06101,Male,0,Yes,No,24,DSL,Month-to-month,Mailed check,No,59.01,1501.57,Yes
C06102,Female,0,No,Yes,14,No,Month-to-month,Electronic check,Yes,15.0,162.0,No
C06103,Male,0,Yes,No,39,Fiber optic,Two year,Credit card (automatic),Yes,73.28,2908.33,Yes
C06104,Female,0,No,Yes,18,Fiber optic,Month-to-month,Mailed check,No,102.31,1836.83,Yes
C06105,Male,0,No,Yes,29,Fiber optic,One year,Electronic check,Yes,88.38,2648.18,No
C06106,Male,0,No,No,23,DSL,Month-to-month,Mailed check,Yes,71.57,1646.25,Yes
C06107,Female,0,No,No,15,DSL,One year,Electronic check,No,33.15,513.87,No
C06108,Male,0,Yes,Yes,19,DSL,Month-to-month,Bank transfer (automatic),No,54.25,1103.7,No
C06109,Male,0,Yes,No,14,Fiber optic,Month-to-month,Electronic check,No,94.73,1317.46,No
C06110,Female,0,Yes,No,26,Fiber optic,One year,Electronic check,Yes,77.39,1965.98,No
C06111,Female,0,Yes,No,28,No,Month-to-month,Electronic check,No,15.0,284.63,No
C06112,Male,0,No,No,13,No,Two year,Electronic check,No,33.25,450.11,No
C06113,Female,0,Yes,No,19,Fiber optic,One year,Electronic check,No,61.54,1076.78,No
C06114,Female,1,No,No,20,Fiber optic,One year,Credit card (automatic),Yes,90.33,1748.69,No
C06115,Male,0,No,No,21,DSL,Month-to-month,Electronic check,No,62.8,1322.63,No
C06116,Female,1,No,No,15,DSL,One year,Electronic check,No,56.29,892.69,Yes
C06117,Female,1,Yes,No,35,DSL,One year,Bank transfer (automatic),No,60.48,2119.17,No
C06118,Female,0,No,No,14,Fiber optic,One year,Credit card (automatic),Yes,84.84,1141.51,No
C06119,Male,0,No,No,18,DSL,Month-to-month,Mailed check,No,69.83,1254.64,No
C06120,Female,0,No,No,17,DSL,Two year,Electronic check,No,65.97,1029.29,No
C06121,Male,0,Yes,Yes,7,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,97.36,710.67,Yes
C06122,Male,0,Yes,No,1,Fiber optic,Month-to-month,Electronic check,Yes,109.39,226.61,Yes
C06123,Male,0,No,Yes,69,Fiber optic,Two year,Credit card (automatic),No,75.33,5283.11,Yes
C06124,Female,0,No,Yes,6,Fiber optic,One year,Credit card (automatic),No,83.33,462.37,No
C06125,Female,0,No,Yes,12,DSL,Month-to-month,Mailed check,No,49.98,559.88,No
C06126,Female,0,Yes,Yes,17,DSL,Two year,Electronic check,No,74.85,1225.11,No
C06127,Female,1,Yes,Yes,2,DSL,Month-to-month,Electronic check,No,57.4,69.97,Yes
C06128,Male,0,No,Yes,28,DSL,Month-to-month,Credit card (automatic),No,57.95,1590.87,No
C06129,Male,1,No,No,7,Fiber optic,One year,Bank transfer (automatic),No,84.43,566.8,Yes
C06130,Male,0,No,No,26,Fiber optic,Month-to-month,Electronic check,Yes,75.16,2001.38,No
C06131,Male,0,Yes,No,21,DSL,Two year,Electronic check,No,31.69,733.17,No
C06132,Female,1,Yes,No,13,Fiber optic,One year,Bank transfer (automatic),No,88.45,1117.55,No
C06133,Female,1,Yes,Yes,8,No,Month-to-month,Credit card (automatic),No,16.74,74.81,No
C06134,Male,0,Yes,No,50,DSL,Two year,Bank transfer (automatic),Yes,60.75,3098.33,No
C06135,Male,0,Yes,No,24,DSL,Month-to-month,Electronic check,No,88.47,2193.22,No
C06136,Male,0,No,No,28,Fiber optic,Month-to-month,Mailed check,Yes,105.02,3028.66,Yes
C06137,Male,0,No,Yes,39,Fiber optic,Two year,Electronic check,No,81.7,3170.68,No
C06138,Female,0,Yes,No,42,Fiber optic,Two year,Credit card (automatic),No,89.07,3704.34,No
C06139,Female,1,Yes,No,12,Fiber optic,Month-to-month,Electronic check,No,91.96,1165.81,No
C06140,Female,0,No,Yes,6,DSL,Month-to-month,Bank transfer (automatic),Yes,68.72,511.57,No
C06141,Male,0,No,No,18,Fiber optic,Month-to-month,Electronic check,No,76.81,1406.18,No
C06142,Male,0,Yes,Yes,0,DSL,Month-to-month,Electronic check,No,54.27,89.75,No
C06143,Male,1,Yes,Yes,18,Fiber optic,One year,Bank transfer (automatic),No,94.27,1696.47,No
C06144,Female,1,Yes,Yes,16,No,Month-to-month,Credit card (automatic),Yes,19.01,305.88,No
C06145,Female,0,No,No,11,DSL,Month-to-month,Electronic check,No,71.41,875.29,No
C06146,Male,0,Yes,No,26,DSL,One year,Mailed check,No,53.32,1411.61,No
C06147,Female,0,Yes,No,24,DSL,Month-to-month,Bank transfer (automatic),Yes,74.45,1842.75,No
C06148,Female,0,Yes,Yes,25,DSL,Month-to-month,Bank transfer (automatic),No,53.82,1316.68,No
C06149,Female,0,No,Yes,57,DSL,Two year,Bank transfer (automatic),No,65.45,3729.76,No
C06150,Female,1,Yes,Yes,15,Fiber optic,Month-to-month,Electronic check,No,95.64,1376.32,Yes
C06151,Female,1,No,Yes,17,No,One year,Mailed check,Yes,17.31,314.51,No
C06152,Female,0,No,No,21,Fiber optic,Month-to-month,Credit card (automatic),Yes,107.0,2230.9,Yes
C06153,Male,0,No,No,15,DSL,Month-to-month,Credit card (automatic),No,79.04,1221.16,No
C06154,Male,0,Yes,No,1,DSL,Month-to-month,Bank transfer (automatic),No,59.42,64.52,No
C06155,Male,0,No,Yes,21,DSL,Month-to-month,Credit card (automatic),No,67.78,1536.01,No
C06156,Male,0,No,Yes,26,DSL,Month-to-month,Electronic check,Yes,65.77,1745.48,No
C06157,Female,0,No,No,19,Fiber optic,Month-to-month,Mailed check,No,83.32,1607.53,Yes
C06158,Female,0,No,Yes,24,DSL,Month-to-month,Bank transfer (automatic),No,39.47,931.06,No
C06159,Male,0,No,Yes,25,No,Month-to-month,Electronic check,Yes,21.14,550.78,No
C06160,Female,0,No,No,18,Fiber optic,Month-to-month,Credit card (automatic),No,68.06,1281.5,No
C06161,Male,0,No,Yes,18,Fiber optic,Two year,Mailed check,Yes,83.57,1448.15,Yes
C06162,Male,0,No,No,69,Fiber optic,Two year,Mailed check,No,111.29,7752.24,No
C06163,Male,0,No,No,23,Fiber optic,Two year,Electronic check,No,77.41,1844.54,No
C06164,Male,0,No,No,19,Fiber optic,One year,Electronic check,No,68.11,1327.14,No
C06165,Male,0,No,Yes,23,DSL,Month-to-month,Bank transfer (automatic),No,70.48,1697.31,No
C06166,Female,0,Yes,Yes,23,DSL,One year,Mailed check,Yes,62.49,1421.91,No
C06167,Male,0,No,No,31,No,One year,Electronic check,Yes,45.88,1363.01,No
C06168,Female,1,No,Yes,6,DSL,Month-to-month,Credit card (automatic),Yes,38.72,275.42,No
C06169,Male,0,No,No,4,Fiber optic,Month-to-month,Electronic check,No,79.09,255.8,Yes
C06170,Male,0,Yes,No,0,Fiber optic,Month-to-month,Credit card (automatic),No,71.55,0.0,No
C06171,Male,0,Yes,Yes,6,DSL,Month-to-month,Electronic check,No,68.24,379.35,No
C06172,Female,0,Yes,No,15,DSL,Month-to-month,Mailed check,No,70.29,1070.31,No
C06173,Male,0,Yes,No,37,DSL,Two year,Mailed check,No,52.83,1956.66,No
C06174,Female,1,Yes,Yes,29,Fiber optic,One year,Bank transfer (automatic),Yes,90.63,2596.27,No
C06175,Female,1,No,No,28,Fiber optic,Month-to-month,Bank transfer (automatic),No,107.55,3133.35,No
C06176,Female,0,No,Yes,21,Fiber optic,One year,Credit card (automatic),Yes,80.39,1761.63,No
C06177,Female,0,No,No,29,Fiber optic,Month-to-month,Electronic check,No,101.49,2970.31,Yes
C06178,Male,0,Yes,No,22,DSL,One year,Bank transfer (automatic),No,35.93,852.8,Yes
C06179,Male,0,No,No,15,Fiber optic,Two year,Mailed check,Yes,85.27,1292.1,Yes
C06180,Male,0,Yes,Yes,21,Fiber optic,One year,Credit card (automatic),No,104.42,2300.61,No
C06181,Female,0,No,Yes,9,Fiber optic,One year,Credit card (automatic),No,65.77,737.53,Yes
C06182,Male,1,Yes,No,4,Fiber optic,Month-to-month,Mailed check,No,98.51,446.66,No
C06183,Male,0,Yes,No,4,Fiber optic,Month-to-month,Mailed check,No,71.33,208.1,No
C06184,Female,0,No,Yes,25,DSL,One year,Electronic check,No,54.1,1383.67,No
C06185,Male,0,Yes,No,16,Fiber optic,One year,Bank transfer (automatic),Yes,79.48,1294.77,Yes
C06186,Female,0,No,No,19,DSL,One year,Credit card (automatic),No,54.97,1076.93,No
C06187,Female,0,Yes,No,28,Fiber optic,Two year,Credit card (automatic),Yes,94.04,2709.22,Yes
C06188,Male,1,No,No,14,DSL,One year,Bank transfer (automatic),No,48.73,673.36,No
C06189,Male,0,No,Yes,26,No,One year,Bank transfer (automatic),No,64.0,1676.08,No
C06190,Male,0,No,No,35,Fiber optic,One year,Mailed check,No,83.7,2955.11,No
C06191,Female,0,Yes,No,16,Fiber optic,Month-to-month,Bank transfer (automatic),No,97.97,1564.32,No
C06192,Female,0,Yes,No,18,Fiber optic,Month-to-month,Electronic check,No,96.1,1783.3,No
C06193,Female,1,Yes,No,6,No,One year,Bank transfer (automatic),No,21.68,97.54,No
C06194,Female,0,Yes,No,12,Fiber optic,Month-to-month,Electronic check,No,86.95,1085.02,No
C06195,Female,1,No,No,28,DSL,One year,Electronic check,Yes,55.5,1623.32,No
C06196,Male,0,No,No,25,No,Month-to-month,Bank transfer (automatic),No,29.6,800.35,No
C06197,Male,0,Yes,No,9,Fiber optic,Month-to-month,Credit card (automatic),Yes,69.9,647.02,Yes
C06198,Female,0,Yes,No,40,Fiber optic,Two year,Bank transfer (automatic),No,92.42,3775.98,No
C06199,Male,0,No,No,9,No,Month-to-month,Bank transfer (automatic),Yes,31.31,229.21,No
C06200,Male,0,Yes,No,6,DSL,Month-to-month,Credit card (automatic),No,67.76,440.16,No
C06201,Female,0,Yes,Yes,5,DSL,Month-to-month,Mailed check,No,62.38,477.76,No
C06202,Male,0,No,No,30,Fiber optic,One year,Electronic check,No,69.64,2181.01,No
C06203,Female,0,Yes,Yes,12,Fiber optic,One year,Credit card (automatic),Yes,75.49,956.16,Yes
C06204,Female,1,No,No,48,Fiber optic,Two year,Credit card (automatic),No,91.38,4450.47,No
C06205,Male,1,No,Yes,6,Fiber optic,Month-to-month,Mailed check,No,80.73,514.51,No
C06206,Female,0,Yes,No,26,Fiber optic,Two year,Electronic check,Yes,72.85,1914.92,Yes
C06207,Male,1,No,No,28,Fiber optic,Month-to-month,Credit card (automatic),No,98.68,2816.49,No
C06208,Male,0,Yes,No,28,No,Month-to-month,Bank transfer (automatic),No,18.7,568.84,No
C06209,Male,0,No,No,9,DSL,Month-to-month,Electronic check,Yes,54.5,574.47,Yes
C06210,Male,0,Yes,Yes,19,Fiber optic,Month-to-month,Electronic check,No,83.07,1597.18,No
C06211,Female,1,No,No,25,Fiber optic,Month-to-month,Credit card (automatic),Yes,90.04,2277.21,No
C06212,Male,0,No,No,12,Fiber optic,Month-to-month,Electronic check,No,86.46,1124.38,Yes
C06213,Male,0,No,No,8,DSL,Month-to-month,Electronic check,Yes,75.31,591.43,No
C06214,Male,0,Yes,Yes,17,DSL,Two year,Mailed check,No,63.88,1110.65,No
C06215,Female,0,Yes,No,19,Fiber optic,Month-to-month,Electronic check,No,90.56,1793.22,Yes
C06216,Female,0,No,No,32,DSL,Two year,Electronic check,No,50.23,1584.51,No
C06217,Male,0,No,No,67,Fiber optic,Two year,Mailed check,Yes,67.66,4556.01,No
C06218,Male,0,No,Yes,6,DSL,Month-to-month,Electronic check,No,64.37,310.27,No
C06219,Male,1,Yes,No,5,Fiber optic,Month-to-month,Credit card (automatic),Yes,105.94,525.84,Yes
C06220,Male,0,Yes,No,21,Fiber optic,One year,Mailed check,No,95.11,1977.65,No
C06221,Female,0,Yes,No,7,Fiber optic,One year,Electronic check,No,99.15,686.48,No
C06222,Female,0,Yes,Yes,58,Fiber optic,Two year,Electronic check,Yes,86.65,5125.01,Yes
C06223,Male,0,Yes,No,8,Fiber optic,One year,Electronic check,Yes,96.49,693.26,No
C06224,Male,0,No,No,12,Fiber optic,Month-to-month,Electronic check,No,95.73,1212.34,No
C06225,Male,0,Yes,No,16,DSL,Month-to-month,Bank transfer (automatic),Yes,56.02,895.2,No
C06226,Female,1,Yes,Yes,62,DSL,Two year,Electronic check,Yes,55.71,3493.19,No
C06227,Male,0,Yes,No,16,No,One year,Mailed check,Yes,18.84,280.86,No
C06228,Female,1,No,No,13,Fiber optic,Two year,Credit card (automatic),No,78.22,1083.42,No
C06229,Female,0,Yes,No,15,Fiber optic,One year,Mailed check,Yes,64.12,958.35,No
C06230,Male,0,Yes,No,29,DSL,Month-to-month,Electronic check,No,50.73,1424.52,Yes
C06231,Female,0,Yes,No,23,No,Two year,Credit card (automatic),No,16.13,385.84,No
C06232,Female,0,Yes,Yes,24,Fiber optic,Two year,Credit card (automatic),No,82.97,1999.18,No
C06233,Female,0,No,Yes,5,No,Month-to-month,Credit card (automatic),No,43.68,201.56,No
C06234,Male,0,Yes,No,3,No,Month-to-month,Bank transfer (automatic),No,29.35,107.7,Yes
C06235,Male,0,Yes,No,11,No,Month-to-month,Credit card (automatic),No,38.33,395.44,Yes
C06236,Female,0,No,No,32,No,One year,Credit card (automatic),Yes,15.0,478.4,Yes
C06237,Female,0,No,No,25,DSL,Month-to-month,Mailed check,No,73.32,1890.09,Yes
C06238,Female,1,No,No,14,No,Month-to-month,Bank transfer (automatic),No,32.5,511.09,No
C06239,Female,0,No,Yes,18,DSL,Month-to-month,Electronic check,No,68.51,1254.98,No
C06240,Female,0,No,No,7,No,Month-to-month,Bank transfer (automatic),Yes,22.89,171.79,No
C06241,Female,0,Yes,No,4,DSL,Month-to-month,Electronic check,No,85.43,433.45,Yes
C06242,Male,0,Yes,No,9,Fiber optic,One year,Electronic check,No,92.01,911.21,Yes
C06243,Female,0,No,No,71,DSL,Two year,Electronic check,Yes,46.5,3321.63,No
C06244,Female,0,No,Yes,18,Fiber optic,One year,Mailed check,No,80.65,1352.01,No
C06245,Female,0,No,Yes,11,DSL,One year,Mailed check,No,72.04,851.61,Yes
C06246,Female,0,No,Yes,25,Fiber optic,One year,Bank transfer (automatic),No,88.48,2222.05,Yes
C06247,Male,0,Yes,No,21,No,One year,Electronic check,No,27.67,578.73,Yes
C06248,Female,0,Yes,Yes,9,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,97.22,876.01,No
C06249,Female,0,No,No,25,DSL,Month-to-month,Mailed check,No,62.2,1645.26,No
C06250,Male,0,No,No,27,Fiber optic,Month-to-month,Bank transfer (automatic),No,103.42,2836.22,Yes
C06251,Male,0,No,Yes,48,DSL,Two year,Electronic check,Yes,81.48,3944.7,No
C06252,Male,0,Yes,No,20,Fiber optic,One year,Credit card (automatic),Yes,79.45,1589.37,Yes
C06253,Male,0,No,No,16,No,One year,Bank transfer (automatic),No,41.82,753.47,No
C06254,Male,0,No,Yes,63,Fiber optic,Two year,Credit card (automatic),No,70.03,4424.81,No
C06255,Male,0,No,Yes,20,DSL,Two year,Electronic check,Yes,59.59,1300.47,No
C06256,Female,1,No,No,29,Fiber optic,Two year,Mailed check,No,84.6,2479.61,No
C06257,Female,0,Yes,No,0,No,Month-to-month,Electronic check,No,33.4,82.21,No
C06258,Female,0,No,No,28,DSL,One year,Electronic check,No,55.89,1541.75,No
C06259,Female,0,Yes,No,14,Fiber optic,One year,Mailed check,Yes,84.68,1192.53,No
C06260,Male,0,No,No,14,Fiber optic,One year,Credit card (automatic),Yes,99.31,1512.83,Yes
C06261,Male,0,No,Yes,14,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,106.66,1592.78,Yes
C06262,Female,0,Yes,Yes,9,No,One year,Electronic check,Yes,39.51,447.97,No
C06263,Male,1,No,No,3,DSL,Month-to-month,Bank transfer (automatic),No,77.5,261.82,Yes
C06264,Female,0,No,No,6,Fiber optic,One year,Electronic check,Yes,73.98,520.57,No
C06265,Female,0,Yes,No,33,Fiber optic,One year,Mailed check,No,65.6,2284.76,No
C06266,Female,0,Yes,Yes,0,DSL,Month-to-month,Bank transfer (automatic),No,74.41,93.25,No
C06267,Female,1,No,No,0,DSL,Month-to-month,Bank transfer (automatic),No,50.07,17.49,No
C06268,Male,0,No,Yes,27,Fiber optic,One year,Bank transfer (automatic),Yes,78.43,2215.23,No
C06269,Male,0,No,No,32,DSL,One year,Electronic check,No,64.92,2077.59,No
C06270,Female,0,Yes,No,11,No,One year,Electronic check,No,30.29,284.13,Yes
C06271,Male,0,Yes,No,16,DSL,One year,Credit card (automatic),No,67.13,1065.71,Yes
C06272,Female,0,No,No,59,DSL,Two year,Credit card (automatic),No,54.66,3237.01,No
C06273,Male,1,Yes,Yes,26,DSL,Month-to-month,Electronic check,Yes,56.89,1523.28,Yes
C06274,Female,0,No,No,10,DSL,One year,Bank transfer (automatic),No,67.6,717.52,No
C06275,Female,0,No,Yes,15,Fiber optic,One year,Electronic check,No,75.12,1102.56,No
C06276,Female,0,No,No,39,Fiber optic,Two year,Mailed check,No,80.41,3097.51,No
C06277,Male,0,Yes,Yes,15,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,103.7,1585.26,No
C06278,Male,0,No,No,10,No,Month-to-month,Mailed check,No,35.69,276.21,No
C06279,Female,0,No,Yes,25,Fiber optic,Month-to-month,Credit card (automatic),Yes,80.24,2076.23,No
C06280,Male,0,No,No,61,DSL,Two year,Bank transfer (automatic),No,39.75,2440.51,No
C06281,Female,0,No,No,21,No,Month-to-month,Bank transfer (automatic),No,18.74,347.17,No
C06282,Female,0,Yes,No,27,Fiber optic,Month-to-month,Electronic check,No,92.35,2512.2,Yes
C06283,Female,0,Yes,No,13,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,86.56,1174.0,No
C06284,Female,0,No,No,12,Fiber optic,Month-to-month,Credit card (automatic),Yes,86.23,1074.08,No
C06285,Male,0,No,No,6,DSL,One year,Mailed check,No,94.0,653.01,No
C06286,Female,0,Yes,No,8,No,One year,Electronic check,No,35.99,336.5,No
C06287,Female,1,No,No,20,DSL,One year,Credit card (automatic),No,74.75,1529.03,Yes
C06288,Male,0,No,No,28,Fiber optic,Month-to-month,Electronic check,No,90.65,2548.55,No
C06289,Female,0,Yes,No,11,DSL,Month-to-month,Mailed check,No,75.28,811.86,Yes
C06290,Male,0,Yes,Yes,10,Fiber optic,One year,Electronic check,No,94.97,957.7,No
C06291,Male,0,No,No,15,Fiber optic,Month-to-month,Electronic check,No,109.66,1729.25,No
C06292,Male,0,Yes,No,57,DSL,Two year,Electronic check,No,43.47,2468.15,No
C06293,Female,0,No,No,9,Fiber optic,Month-to-month,Mailed check,No,76.51,838.31,Yes
C06294,Male,0,No,No,4,Fiber optic,Month-to-month,Bank transfer (automatic),No,69.3,258.61,No
C06295,Female,0,Yes,No,26,Fiber optic,Month-to-month,Bank transfer (automatic),No,80.05,2163.53,No
C06296,Female,0,No,No,50,Fiber optic,Two year,Bank transfer (automatic),No,86.42,4423.78,No
C06297,Male,0,Yes,Yes,20,Fiber optic,Month-to-month,Mailed check,Yes,101.84,1980.92,No
C06298,Male,1,No,No,21,DSL,One year,Credit card (automatic),No,86.11,1889.4,No
C06299,Female,0,No,Yes,34,Fiber optic,One year,Credit card (automatic),No,86.42,2942.96,No
C06300,Male,0,No,No,25,Fiber optic,Month-to-month,Electronic check,No,86.51,2104.42,Yes
C06301,Female,0,No,No,14,Fiber optic,Month-to-month,Electronic check,Yes,88.87,1186.52,Yes
C06302,Male,0,Yes,No,49,No,Two year,Mailed check,No,24.16,1251.49,No
C06303,Female,0,No,Yes,28,DSL,Month-to-month,Electronic check,Yes,51.98,1543.52,Yes
C06304,Female,0,No,Yes,12,DSL,One year,Credit card (automatic),Yes,59.63,735.51,No
C06305,Male,0,No,No,29,DSL,Two year,Electronic check,No,52.71,1637.03,No
C06306,Male,0,No,No,18,DSL,Month-to-month,Mailed check,No,57.58,970.38,Yes
C06307,Male,0,No,Yes,18,DSL,Month-to-month,Electronic check,No,61.41,1135.18,No
C06308,Male,0,No,No,16,No,Month-to-month,Bank transfer (automatic),Yes,26.36,475.33,No
C06309,Female,0,Yes,Yes,13,DSL,Month-to-month,Electronic check,Yes,60.84,843.85,Yes
C06310,Female,0,Yes,Yes,8,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,79.35,565.38,No
C06311,Male,0,No,No,21,DSL,One year,Credit card (automatic),No,68.72,1494.76,No
C06312,Female,1,No,No,15,Fiber optic,One year,Electronic check,Yes,97.47,1479.72,Yes
C06313,Female,0,No,No,30,No,One year,Electronic check,No,15.0,498.85,No
C06314,Male,0,Yes,Yes,52,DSL,Two year,Mailed check,No,60.02,3081.82,No
C06315,Male,0,No,Yes,11,No,Month-to-month,Bank transfer (automatic),No,29.31,414.73,No
C06316,Female,0,Yes,Yes,8,No,Month-to-month,Electronic check,No,28.03,270.42,Yes
C06317,Female,0,Yes,No,15,Fiber optic,Month-to-month,Credit card (automatic),No,88.51,1364.78,No
C06318,Female,0,No,No,29,DSL,Month-to-month,Electronic check,No,39.44,1211.78,No
C06319,Female,0,Yes,No,15,Fiber optic,Month-to-month,Electronic check,No,105.93,1655.65,No
C06320,Male,0,No,No,23,No,Month-to-month,Mailed check,Yes,24.14,619.29,No
C06321,Female,1,Yes,No,26,DSL,One year,Electronic check,No,58.97,1571.61,Yes
C06322,Female,1,Yes,Yes,70,Fiber optic,Two year,Bank transfer (automatic),No,94.36,6635.15,No
C06323,Female,1,Yes,Yes,24,DSL,Month-to-month,Electronic check,Yes,41.7,1002.09,No
C06324,Male,0,Yes,No,28,DSL,One year,Credit card (automatic),No,57.49,1597.4,No
C06325,Male,1,No,Yes,7,No,One year,Mailed check,No,20.49,158.53,No
C06326,Male,0,No,Yes,6,Fiber optic,Month-to-month,Bank transfer (automatic),No,99.67,663.47,No
C06327,Female,0,Yes,No,19,DSL,Month-to-month,Electronic check,No,61.11,1229.54,No
C06328,Male,0,Yes,No,18,Fiber optic,Two year,Electronic check,Yes,75.73,1266.77,Yes
C06329,Male,0,Yes,Yes,12,DSL,One year,Bank transfer (automatic),Yes,60.79,791.81,No
C06330,Male,1,No,No,39,DSL,Two year,Electronic check,No,59.72,2267.17,No
C06331,Male,0,Yes,Yes,18,Fiber optic,Month-to-month,Mailed check,No,73.8,1335.41,No
C06332,Female,0,Yes,No,2,Fiber optic,Month-to-month,Mailed check,No,83.53,234.27,No
C06333,Female,0,No,Yes,25,DSL,Month-to-month,Electronic check,No,74.28,1852.63,No
C06334,Female,1,Yes,No,21,DSL,Two year,Bank transfer (automatic),No,66.73,1400.55,Yes
